the_geom,SRC_DATE,SPACE_ID,EditDate,Editor,SHAPE_area,SHAPE_len
"MULTIPOLYGON (((-71.11484075525179 42.371209001611895, -71.11485554967318 42.3711900235629, -71.11492892157983 42.37121971655692, -71.11491384044942 42.37123887202019, -71.11484075525179 42.371209001611895)))",2009,ARR-0016,,,181.3064186,61.21004012
"MULTIPOLYGON (((-71.11491384044942 42.37123887202019, -71.11492892157983 42.37121971655692, -71.11499735652914 42.37124753043917, -71.1149822812367 42.37126667907065, -71.11491384044942 42.37123887202019)))",2009,ARR-0018,,,170.3708664,58.34079367
"MULTIPOLYGON (((-71.1150686663125 42.371276512414646, -71.11513387130418 42.37130301282837, -71.11511964310917 42.37132226206934, -71.11505474034739 42.3712958844275, -71.1150686663125 42.371276512414646)))",2009,ARR-0022,,,160.3613326,56.09248727
"MULTIPOLYGON (((-71.11513387130418 42.37130301282837, -71.11519877526801 42.3713293895719, -71.11518454592513 42.37134863967443, -71.11511964310917 42.37132226206934, -71.11513387130418 42.37130301282837)))",2009,ARR-0024,,,159.9937726,55.99938583
"MULTIPOLYGON (((-71.1149822812367 42.37126667907065, -71.11499735652914 42.37124753043917, -71.1150686663125 42.371276512414646, -71.11505474034739 42.3712958844275, -71.1149822812367 42.37126667907065)))",2009,ARR-0020,,,177.8881958,60.34063565
"MULTIPOLYGON (((-71.1230026499202 42.37276970170205, -71.12301516066321 42.37275069883995, -71.1230852717846 42.37277853395727, -71.12307357798421 42.37279707301141, -71.1230026499202 42.37276970170205)))",2009,BNTT-0004,,,163.2495,58.2612528
"MULTIPOLYGON (((-71.12293614854602 42.372745109511996, -71.1229493715252 42.37272555331685, -71.12301516066321 42.37275069883995, -71.1230026499202 42.37276970170205, -71.12293614854602 42.372745109511996)))",2009,BNTT-0006,,,157.0901293,55.7596016
"MULTIPOLYGON (((-71.12287027433193 42.37272085548825, -71.12288338936082 42.372701174605794, -71.12294925500926 42.37272550491365, -71.12293614854602 42.372745109511996, -71.12287027433193 42.37272085548825)))",2009,BNTT-0008,,,158.7761647,55.73263626
"MULTIPOLYGON (((-71.1227355948261 42.372671884941795, -71.12274849381262 42.3726517848948, -71.1228170333028 42.37267686323247, -71.12280391825824 42.37269654410742, -71.1227355948261 42.372671884941795)))",2009,BNTT-0010,,,165.8908113,57.29807255
"MULTIPOLYGON (((-71.07888850656123 42.36457286396193, -71.07889346092635 42.36455123127664, -71.07896684933999 42.36456052798478, -71.07896185799744 42.364582160537736, -71.07888850656123 42.36457286396193)))",2010,LINS-00010,,,160.8705,56.2261277
"MULTIPOLYGON (((-71.08562288444679 42.36071903269527, -71.0856911920996 42.36069692392158, -71.08570303811804 42.360717033577856, -71.08563473026793 42.36073916979873, -71.08562288444679 42.36071903269527)))",2010,AMH-0025,,,161.1982502,56.29391696
"MULTIPOLYGON (((-71.08657284878348 42.36039939971985, -71.0866409212984 42.3603768967904, -71.08665297844654 42.360396937648616, -71.086584905735 42.3604194680253, -71.08657284878348 42.36039939971985)))",2010,AMH-0051,,,161.1998456,56.29400448
"MULTIPOLYGON (((-71.08806521953431 42.36078340417702, -71.08809579244587 42.36083381361447, -71.08806881130766 42.36084282305407, -71.08803820025187 42.36079241433035, -71.08806521953431 42.36078340417702)))",2010,AMES-0100,,,161.2018689,56.29440837
"MULTIPOLYGON (((-71.08809583060729 42.36083381289365, -71.08812640356759 42.36088422232241, -71.08809942241224 42.36089323176908, -71.08806881130766 42.36084282305407, -71.08809583060729 42.36083381289365)))",2010,AMES-0098,,,161.2018689,56.29440837
"MULTIPOLYGON (((-71.08812644172903 42.360884221601566, -71.08815701473809 42.36093463102167, -71.0881300335656 42.36094364047538, -71.08809942241224 42.36089323176908, -71.08812644172903 42.360884221601566)))",2010,AMES-0096,,,161.2018689,56.29440837
"MULTIPOLYGON (((-71.08815705289956 42.36093463030079, -71.08818762595737 42.36098503971217, -71.08816064476775 42.360994049173016, -71.0881300335656 42.36094364047538, -71.08815705289956 42.36093463030079)))",2010,AMES-0094,,,161.2018689,56.29440837
"MULTIPOLYGON (((-71.08791400115841 42.36053471482653, -71.08794457382926 42.360585124307036, -71.08791759277565 42.36059413371166, -71.0878869819607 42.36054372494488, -71.08791400115841 42.36053471482653)))",2010,AMES-0104,,,161.2018689,56.29440837
"MULTIPOLYGON (((-71.08794461199058 42.36058512358624, -71.08797518471019 42.36063553305804, -71.08794820363939 42.36064454246972, -71.08791759277565 42.36059413371166, -71.08794461199058 42.36058512358624)))",2010,AMES-0102,,,161.2018689,56.29440837
"MULTIPOLYGON (((-71.08784653451089 42.360422567553954, -71.08787710707378 42.36047297705366, -71.08785012605838 42.360481986442686, -71.08781951535141 42.36043157765669, -71.08784653451089 42.360422567553954)))",2010,AMES-0106,,,161.2018689,56.29440837
"MULTIPOLYGON (((-71.08781592383559 42.360372158766324, -71.08784649634971 42.36042256827475, -71.08781951535141 42.36043157765669, -71.08778890469327 42.36038116886196, -71.08781592383559 42.360372158766324)))",2010,AMES-0108,,,161.2018689,56.29440837
"MULTIPOLYGON (((-71.08778531320907 42.36032174996998, -71.08781588567444 42.36037215948709, -71.08778890469327 42.36038116886196, -71.08775829408393 42.360330760058496, -71.08778531320907 42.36032174996998)))",2010,AMES-0110,,,161.2018689,56.29440837
"MULTIPOLYGON (((-71.08775470263133 42.36027134116492, -71.08778527504795 42.360321750690744, -71.08775829408393 42.360330760058496, -71.08772768352337 42.36028035124633, -71.08775470263133 42.36027134116492)))",2010,AMES-0112,,,161.2018689,56.29440837
"MULTIPOLYGON (((-71.08772409210238 42.36022093235113, -71.08775466447024 42.36027134188563, -71.08772768352337 42.36028035124633, -71.08769707301158 42.36022994242547, -71.08772409210238 42.36022093235113)))",2010,AMES-0114,,,161.2018689,56.29440837
"MULTIPOLYGON (((-71.11478675116331 42.37164534643389, -71.11480863810176 42.371630574284545, -71.11485249583198 42.371666256902216, -71.11483060872429 42.37168105649996, -71.11478675116331 42.37164534643389)))",1995,MASS-1157,,,140.7976,51.19725422
"MULTIPOLYGON (((-71.11474289365182 42.37160963635081, -71.11476478058817 42.37159486420971, -71.11480863826888 42.37163054684438, -71.11478675116331 42.37164534643389, -71.11474289365182 42.37160963635081)))",2010,MASS-1155,,,140.7976,51.19725422
"MULTIPOLYGON (((-71.11469903618988 42.37157392625073, -71.11472092312411 42.37155915411781, -71.11476478075531 42.3715948367695, -71.11474289365182 42.37160963635081, -71.11469903618988 42.37157392625073)))",2010,MASS-1153,,,140.7976,51.19725422
"MULTIPOLYGON (((-71.11790625664452 42.373172500491755, -71.1179161511146 42.37315189964306, -71.11797828905569 42.37316858417716, -71.11796849903081 42.37318893669634, -71.11790625664452 42.373172500491755)))",2010,MASS-1331,,,141.452016,51.55543483
"MULTIPOLYGON (((-71.11821675741804 42.37325606200007, -71.11822736328088 42.37323408030209, -71.11828950138481 42.37325076466781, -71.11827822696534 42.37327295853355, -71.11821675741804 42.37325606200007)))",2010,MASS-1341,,,152.5163354,52.72311008
"MULTIPOLYGON (((-71.11815450855192 42.37323895361116, -71.11816512078293 42.3732176442378, -71.11822736328088 42.37323408030209, -71.11821675741804 42.37325606200007, -71.11815450855192 42.37323895361116)))",2010,MASS-1339,,,150.2001866,52.5788339
"MULTIPOLYGON (((-71.11809292244372 42.3732220274685, -71.11810287831734 42.37320120813968, -71.11816512078293 42.3732176442378, -71.11815450855192 42.37323895361116, -71.11809292244372 42.3732220274685)))",2010,MASS-1337,,,145.3213639,51.9298587
"MULTIPOLYGON (((-71.1180307414494 42.37320537286714, -71.11804053145678 42.37318502034278, -71.11810287831734 42.37320120813968, -71.11809292244372 42.3732220274685, -71.1180307414494 42.37320537286714)))",2010,MASS-1335,,,142.1852384,51.63970267
"MULTIPOLYGON (((-71.11796849903081 42.37318893669634, -71.11797828905569 42.37316858417716, -71.11804053145678 42.37318502034278, -71.1180307414494 42.37320537286714, -71.11796849903081 42.37318893669634)))",2010,MASS-1333,,,140.5913932,51.456684
"MULTIPOLYGON (((-71.11922240292171 42.3817361613078, -71.11914822742628 42.38173287158454, -71.11914834442184 42.381712677350556, -71.11922236696653 42.38171581650143, -71.11922240292171 42.3817361613078)))",2010,WEND-0007,,,147.8963586,54.88233133
"MULTIPOLYGON (((-71.11929643473015 42.381739495956325, -71.11922240292171 42.3817361613078, -71.11922236696653 42.38171581650143, -71.11929637327424 42.38171896412612, -71.11929643473015 42.381739495956325)))",2010,WEND-0005,,,148.9385969,54.96333977
"MULTIPOLYGON (((-71.11937070077717 42.38174254063257, -71.11929643473015 42.381739495956325, -71.11929637327424 42.38171896412612, -71.11937071741391 42.38172132904662, -71.11937070077717 42.38174254063257)))",2010,WEND-0003,,,152.6945188,55.41314992
"MULTIPOLYGON (((-71.12959785947335 42.396965542514515, -71.12962140625058 42.39695074466079, -71.1296223638087 42.39695159840017, -71.1296666378167 42.396990157675894, -71.12964274352431 42.39700522711092, -71.12959785947335 42.396965542514515)))",2010,MASS-2391,,,158.5393598,54.54168047
"MULTIPOLYGON (((-71.12955322869553 42.39692608081246, -71.12957617474085 42.396911331627535, -71.12957713229783 42.3969121853673, -71.12962140625058 42.39695074466079, -71.12959785947335 42.396965542514515, -71.12957119862429 42.39694197014818, -71.12955767139465 42.396930009681725, -71.12955322869553 42.39692608081246)))",2010,MASS-2389,,,155.5461462,54.16514655
"MULTIPOLYGON (((-71.1295083574226 42.3968864065114, -71.12953094328752 42.396871918576146, -71.12953190084329 42.39687277231627, -71.12957617474085 42.396911331627535, -71.12955322869553 42.39692608081246, -71.12952696035761 42.39690285527863, -71.12951522633854 42.39689248012744, -71.1295083574226 42.3968864065114)))",2010,MASS-2387,,,153.4059917,53.99566234
"MULTIPOLYGON (((-71.12946343096127 42.39684668313607, -71.1294857118906 42.396832505506595, -71.12948666944516 42.39683335924712, -71.12953094328752 42.396871918576146, -71.1295083574226 42.3968864065114, -71.12946343096127 42.39684668313607)))",2010,MASS-2385,,,150.9363263,53.74686027
"MULTIPOLYGON (((-71.12941792516314 42.39680731631939, -71.12944048055004 42.3967930924189, -71.1294414381034 42.39679394615983, -71.1294857118906 42.396832505506595, -71.12946343096127 42.39684668313607, -71.12941888271635 42.396808170060474, -71.12941858799798 42.396807922146316, -71.12941792516314 42.39680731631939)))",2010,MASS-2383,,,150.3602344,53.68012666
"MULTIPOLYGON (((-71.1293725749701 42.396768255261605, -71.1293952492659 42.39675367931308, -71.12939620681804 42.39675453305438, -71.12944048055004 42.3967930924189, -71.12941792516314 42.39680731631939, -71.1293725749701 42.396768255261605)))",2010,MASS-2381,,,151.5042484,53.74337831
"MULTIPOLYGON (((-71.12977630916947 42.39712278435829, -71.12980029753714 42.397107852401334, -71.12980125510012 42.397108706139164, -71.12984552932718 42.39714726534466, -71.12982163501806 42.397162334816294, -71.12977630916947 42.39712278435829)))",2010,MASS-2393,,,159.8642601,54.70393152
"MULTIPOLYGON (((-71.12982163501806 42.397162334816294, -71.12984518181621 42.397147536917416, -71.12984613938035 42.39714839065487, -71.12989041366262 42.39718694984275, -71.12986684007083 42.39720177853518, -71.12982163501806 42.397162334816294)))",2010,MASS-2395,,,157.335686,54.40765167
"MULTIPOLYGON (((-71.13321342428178 42.37482531196424, -71.13321588261293 42.37480344956624, -71.13324666234229 42.37480541366873, -71.13329919586246 42.374808627059814, -71.13329677440872 42.37483051701772, -71.13324424087043 42.374827303625544, -71.13324413000589 42.374827275831414, -71.13321342428178 42.37482531196424)))",2010,MTA-0310,,,180.7929,61.19271911
"MULTIPOLYGON (((-71.13622810268416 42.37501574451899, -71.13615436846855 42.375011559870494, -71.13615555134889 42.37498607120825, -71.13622861749711 42.37499058303181, -71.13622810268416 42.37501574451899)))",2010,MTA-0350,,,183.4082,58.25823256
"MULTIPOLYGON (((-71.13615555134889 42.37498607120825, -71.13615436846855 42.375011559870494, -71.13608165476363 42.3750066941008, -71.13608213262683 42.37498153249716, -71.13615555134889 42.37498607120825)))",2010,MTA-0348,,,182.5968188,58.0997093
"MULTIPOLYGON (((-71.13630116887184 42.37502025629647, -71.13622810268416 42.37501574451899, -71.13622861749711 42.37499058303181, -71.13630246972052 42.37499515903582, -71.13630116887184 42.37502025629647)))",2010,MTA-0352,,,182.1825,58.16002291
"MULTIPOLYGON (((-71.13608165476363 42.3750066941008, -71.13600792056828 42.37500250935842, -71.13600910350745 42.37497702069761, -71.13608216963476 42.374981532614235, -71.13608165476363 42.3750066941008)))",0,MTA-0346,,,183.4082,58.25823256
"MULTIPOLYGON (((-71.13600792056828 42.37500250935842, -71.13593485442202 42.37499799739462, -71.13593603739055 42.374972508734544, -71.13600910350745 42.37497702069761, -71.13600792056828 42.37500250935842)))",2010,MTA-0344,,,183.9143,58.21146592
"MULTIPOLYGON (((-71.13593603739055 42.374972508734544, -71.13593485442202 42.37499799739462, -71.13586019156241 42.37499381219101, -71.13586045567506 42.37496782669052, -71.13593603739055 42.374972508734544)))",0,MTA-0342,,,190.7030183,59.49050429
"MULTIPOLYGON (((-71.13586019156241 42.37499381219101, -71.13578667510293 42.37499018109743, -71.13578642564866 42.37496361085628, -71.13586045567506 42.37496782669052, -71.13586019156241 42.37499381219101)))",0,MTA-0340,,,190.8996045,59.12456499
"MULTIPOLYGON (((-71.08742620396059 42.360117429972256, -71.08749427586854 42.36009492653633, -71.08750590156694 42.36011467162642, -71.08743808612807 42.36013720600261, -71.08742620396059 42.360117429972256)))",2010,AMH-0071,,,158.3086264,55.96899384
"MULTIPOLYGON (((-71.08548626863835 42.36076330500104, -71.08555457638671 42.36074119630869, -71.08556642237004 42.36076130597886, -71.08549790324876 42.36078337790026, -71.08548626863835 42.36076330500104)))",2010,AMH-0021,,,160.9239736,56.29273781
"MULTIPOLYGON (((-71.08603067960136 42.360582491755395, -71.08609840310986 42.3605596671754, -71.08611001572817 42.36057941407377, -71.08604292331034 42.36060262424656, -71.08603067960136 42.360582491755395)))",2010,AMH-0037,,,159.4262139,56.01328553
"MULTIPOLYGON (((-71.07972895917615 42.36961345959603, -71.07979835710945 42.36962221378289, -71.07979354163565 42.36964294487349, -71.07972435916946 42.369633957366695, -71.07972895917615 42.36961345959603)))",2010,THDK-0057,,,144.7785913,53.24187242
"MULTIPOLYGON (((-71.07952087995785 42.36958719977501, -71.07959027783347 42.36959595408753, -71.07958555462794 42.36961688616792, -71.07951601891827 42.36960833543986, -71.07952087995785 42.36958719977501)))",2010,THDK-0051,,,147.97726,53.61821902
"MULTIPOLYGON (((-71.07919220049914 42.36948190281092, -71.07926160456462 42.369490745670234, -71.07925602763567 42.36951326961241, -71.07918676076324 42.36950396504562, -71.07919220049914 42.36948190281092)))",2010,THDK-0044,,,157.1423317,54.57174863
"MULTIPOLYGON (((-71.07926160456462 42.369490745670234, -71.07933109646142 42.36949959995668, -71.07932529452843 42.36952257413752, -71.07925602763567 42.36951326961241, -71.07926160456462 42.369490745670234)))",2010,THDK-0046,,,160.5191776,54.94044202
"MULTIPOLYGON (((-71.07933109646142 42.36949959995668, -71.07940030413813 42.36950841800318, -71.07939456144162 42.36953187862084, -71.07932529452843 42.36952257413752, -71.07933109646142 42.36949959995668)))",2010,THDK-0048,,,163.4579478,55.20634997
"MULTIPOLYGON (((-71.0791227906768 42.369473059031016, -71.07919220049914 42.36948190281092, -71.07918676076324 42.36950396504562, -71.07911749391123 42.36949466043705, -71.0791227906768 42.369473059031016)))",2010,THDK-0042,,,153.8740002,54.22901302
"MULTIPOLYGON (((-71.07905359336374 42.36946391156537, -71.0791227906768 42.369473059031016, -71.07911749391123 42.36949466043705, -71.07904826523489 42.36948535678392, -71.07905359336374 42.36946391156537)))",2010,THDK-0040,,,151.5310447,53.95471392
"MULTIPOLYGON (((-71.07938216057491 42.36956969301848, -71.07945155841217 42.36957844741469, -71.07944653946684 42.36960019648757, -71.07937719029492 42.36959142425837, -71.07938216057491 42.36956969301848)))",2010,THDK-0047,,,152.8363378,54.10771691
"MULTIPOLYGON (((-71.07931280091228 42.36956093957746, -71.07938216057491 42.36956969301848, -71.07937719029492 42.36959142425837, -71.07930785432447 42.369582582575994, -71.07931280091228 42.36956093957746)))",2010,THDK-0045,,,152.4046541,54.05686021
"MULTIPOLYGON (((-71.07945155841217 42.36957844741469, -71.07952087995785 42.36958719977501, -71.07951601891827 42.36960833543986, -71.07944653946684 42.36960019648757, -71.07945155841217 42.36957844741469)))",2010,THDK-0049,,,150.6571992,53.86567388
"MULTIPOLYGON (((-71.07959027783347 42.36959595408753, -71.07965963757296 42.36960470736116, -71.07965495747322 42.36962542093286, -71.07958555462794 42.36961688616792, -71.07959027783347 42.36959595408753)))",2010,THDK-0053,,,146.2771047,53.41179888
"MULTIPOLYGON (((-71.07965963757296 42.36960470736116, -71.07972895917615 42.36961345959603, -71.07972435916946 42.369633957366695, -71.07965495747322 42.36962542093286, -71.07965963757296 42.36960470736116)))",2010,THDK-0055,,,144.7011925,53.23976948
"MULTIPOLYGON (((-71.07979835710945 42.36962221378289, -71.07986771690652 42.369630966931034, -71.07986323799543 42.369652043121356, -71.07979354163565 42.36964294487349, -71.07979835710945 42.36962221378289)))",2010,THDK-0059,,,147.2139424,53.57824927
"MULTIPOLYGON (((-71.07986771690652 42.369630966931034, -71.07993707672273 42.36963972003732, -71.07993224111688 42.369661051327654, -71.07986323799543 42.369652043121356, -71.07986771690652 42.369630966931034)))",2010,THDK-0061,,,148.5331545,53.60460043
"MULTIPOLYGON (((-71.07993512203595 42.369574995464916, -71.08000465880099 42.36958304171858, -71.07999967429278 42.36960468374989, -71.07993031450633 42.3695959306813, -71.07993512203595 42.369574995464916)))",2010,THDK-0054,,,149.6478477,53.77150915
"MULTIPOLYGON (((-71.07903651365505 42.36952497260978, -71.0791057805284 42.36953427726702, -71.07910041106035 42.36955620169299, -71.07903114222907 42.36954718772659, -71.07903651365505 42.36952497260978)))",2010,THDK-0041,,,155.3924891,54.37293022
"MULTIPOLYGON (((-71.0791057805284 42.36953427726702, -71.07917500926669 42.36954358088544, -71.07916974362917 42.369565024622695, -71.07910041106035 42.36955620169299, -71.0791057805284 42.36953427726702)))",2010,THDK-0043,,,152.6908288,54.0860692
"MULTIPOLYGON (((-71.07896185799744 42.364582160537736, -71.07896684933999 42.36456052798478, -71.07904023777527 42.36456982464605, -71.0790352464571 42.36459145720213, -71.07896185799744 42.364582160537736)))",2010,LINS-00012,,,160.9264,56.23762487
"MULTIPOLYGON (((-71.0790352464571 42.36459145720213, -71.07904023777527 42.36456982464605, -71.07911362623207 42.36457912126052, -71.07910863493825 42.36460075381975, -71.0790352464571 42.36459145720213)))",2010,LINS-00014,,,160.9264,56.23762487
"MULTIPOLYGON (((-71.07861487236781 42.36453822787959, -71.0786198268238 42.36451659520591, -71.07869321634193 42.364525887805435, -71.0786882237237 42.36454752462994, -71.07861487236781 42.36453822787959)))",2010,LINS-0002,,,160.8867313,56.22777316
"MULTIPOLYGON (((-71.0786882237237 42.36454752462994, -71.07869321634193 42.364525887805435, -71.07876660472535 42.364535180353876, -71.07876161210288 42.364556821469066, -71.0786882237237 42.36454752462994)))",2010,LINS-0004,,,160.9729279,56.24209601
"MULTIPOLYGON (((-71.08555457638671 42.36074119630869, -71.08562288444679 42.36071903269527, -71.08563473026793 42.36073916979873, -71.08556642237004 42.36076130597886, -71.08555457638671 42.36074119630869)))",2010,AMH-0023,,,161.2306221,56.30201396
"MULTIPOLYGON (((-71.0856911920996 42.36069692392158, -71.08575950006406 42.36067476022674, -71.08577154827734 42.36069524877359, -71.08570303811804 42.360717033577856, -71.0856911920996 42.36069692392158)))",2010,AMH-0027,,,162.6291399,56.4405908
"MULTIPOLYGON (((-71.08575950006406 42.36067476022674, -71.08582780780091 42.36065262393149, -71.0858397753262 42.36067290037155, -71.08581668795736 42.3606807141931, -71.08578697991491 42.3606902801034, -71.08577154827734 42.36069524877359, -71.08575950006406 42.36067476022674)))",2010,AMH-0029,,,164.2001051,56.51796788
"MULTIPOLYGON (((-71.08582780780091 42.36065262393149, -71.08589579475958 42.360629142696354, -71.08590763507156 42.36064942553154, -71.0858397753262 42.36067290037155, -71.08582780780091 42.36065262393149)))",2010,AMH-0031,,,163.197581,56.62794757
"MULTIPOLYGON (((-71.08589579475958 42.360629142696354, -71.08596283136741 42.36060581578467, -71.08597490257843 42.36062615518349, -71.08590763507156 42.36064942553154, -71.08589579475958 42.360629142696354)))",2010,AMH-0033,,,161.773875,56.22716943
"MULTIPOLYGON (((-71.08596283136741 42.36060581578467, -71.08603067960136 42.360582491755395, -71.08604292331034 42.36060262424656, -71.08597490257843 42.36062615518349, -71.08596283136741 42.36060581578467)))",2010,AMH-0035,,,163.453343,56.64413662
"MULTIPOLYGON (((-71.0866409212984 42.3603768967904, -71.0867089939442 42.360354366380385, -71.08672105110959 42.360374407231554, -71.08665297844654 42.360396937648616, -71.0866409212984 42.3603768967904)))",2010,AMH-0053,,,161.1245253,56.28900857
"MULTIPOLYGON (((-71.08708584279887 42.360230083746906, -71.08715391512821 42.360207553072776, -71.08716595735878 42.36022759639652, -71.08709792054175 42.360250175226724, -71.08708584279887 42.360230083746906)))",2010,AMH-0061,,,161.3023379,56.30570049
"MULTIPOLYGON (((-71.08701777042104 42.36025261438059, -71.08708584279887 42.360230083746906, -71.08709792054175 42.360250175226724, -71.08702986156487 42.360272598724784, -71.08701777042104 42.36025261438059)))",2010,AMH-0059,,,161.0883928,56.27388764
"MULTIPOLYGON (((-71.08694969799473 42.36027514497392, -71.08701777042104 42.36025261438059, -71.08702986156487 42.360272598724784, -71.08696165190537 42.360295071378076, -71.08694969799473 42.36027514497392)))",2010,AMH-0057,,,160.5751348,56.24980117
"MULTIPOLYGON (((-71.08735813164621 42.36013998824823, -71.08742620396059 42.360117429972256, -71.08743808612807 42.36013720600261, -71.08737005511875 42.36015981074023, -71.08735813164621 42.36013998824823)))",2010,AMH-0069,,,159.1817676,56.09918383
"MULTIPOLYGON (((-71.08729005946233 42.360162519043534, -71.08735813164621 42.36013998824823, -71.08737005511875 42.36015981074023, -71.0873020530224 42.36018240696609, -71.08729005946233 42.360162519043534)))",2010,AMH-0067,,,159.6309813,56.13616301
"MULTIPOLYGON (((-71.08722198723 42.360185049798474, -71.08729005946233 42.360162519043534, -71.0873020530224 42.36018240696609, -71.08723405796029 42.36020498088142, -71.08722198723 42.360185049798474)))",2010,AMH-0065,,,160.1383097,56.18347832
"MULTIPOLYGON (((-71.08715391512821 42.360207553072776, -71.08722198723 42.360185049798474, -71.08723405796029 42.36020498088142, -71.08716595735878 42.36022759639652, -71.08715391512821 42.360207553072776)))",2010,AMH-0063,,,160.8251108,56.2686583
"MULTIPOLYGON (((-71.10285292299126 42.36613412416144, -71.10287163607165 42.36611685991107, -71.10292428459469 42.366148080648465, -71.10290541971632 42.36616539583468, -71.10285292299126 42.36613412416144)))",2010,BAD-0112,,,147.338251,52.5995764
"MULTIPOLYGON (((-71.10274800760206 42.36607151240949, -71.10276643710377 42.366054477013236, -71.10281903944187 42.36608567019927, -71.1028004263181 42.36610285246399, -71.10274800760206 42.36607151240949)))",2010,BAD-0108,,,145.51075,52.38936735
"MULTIPOLYGON (((-71.1028004263181 42.36610285246399, -71.10281903944187 42.36608567019927, -71.10287163607165 42.36611685991107, -71.10285292299126 42.36613412416144, -71.1028004263181 42.36610285246399)))",2010,BAD-0110,,,146.5343094,52.50116603
"MULTIPOLYGON (((-71.10514310550577 42.355171691630105, -71.10508128900524 42.35520189412592, -71.1050652337961 42.355183866084296, -71.10512701485327 42.355153598303325, -71.10514310550577 42.355171691630105)))",2010,VAS-0313,,,157.8090705,55.79374924
"MULTIPOLYGON (((-71.10520496477778 42.355141480672586, -71.10514310550577 42.355171691630105, -71.10512701485327 42.355153598303325, -71.10518879470058 42.35512332962738, -71.10520496477778 42.355141480672586)))",2010,VAS-0315,,,158.399103,55.85953765
"MULTIPOLYGON (((-71.08707781492369 42.36770659975475, -71.08708298062137 42.36768497350261, -71.08711818718014 42.36768953929313, -71.08714861608345 42.36769349022932, -71.08714344245288 42.36771509501769, -71.08711308736763 42.367711171785984, -71.08707781492369 42.36770659975475)))",0,BENT-0336,,,144.0716078,52.01060135
"MULTIPOLYGON (((-71.08701217483768 42.36769808211357, -71.0870173578242 42.36767646793166, -71.0870525471064 42.36768102167494, -71.08708298062137 42.36768497350261, -71.08707781492369 42.36770659975475, -71.08704744727211 42.36770265416491, -71.08701217483768 42.36769808211357)))",2010,BENT-0334,,,144.0878764,52.01509434
"MULTIPOLYGON (((-71.08694655666187 42.367689576518856, -71.08695183094434 42.36766797467302, -71.08698692894285 42.367672516103234, -71.08701735782978 42.36767646707419, -71.08701217483768 42.36769808211357, -71.08698182908687 42.36769414859034, -71.08694655666187 42.367689576518856)))",2010,BENT-0332,,,143.9417484,51.97887735
"MULTIPOLYGON (((-71.10455232996681 42.35988836552634, -71.10460954124703 42.35992274064212, -71.10459172354483 42.35993974843931, -71.10453387304884 42.359905527186484, -71.10455232996681 42.35988836552634)))",2009,EMLY-0022,2011,Erica,158.0811754,55.74913617
"MULTIPOLYGON (((-71.09729997058244 42.361956749840594, -71.09730265758643 42.361935712132265, -71.0973705913842 42.36194028819607, -71.09736779819347 42.36196184433733, -71.09729997058244 42.361956749840594)))",1995,FRNT-0005,2011,Erica,143.6888516,52.45368647
"MULTIPOLYGON (((-71.07838751311206 42.364690528304955, -71.07835834225138 42.364686881502244, -71.07837039552568 42.36463281234621, -71.07839960391263 42.364636376961045, -71.07838751311206 42.364690528304955)))",2011,FRST-2011,2011,Erica,159.8432,55.9689754
"MULTIPOLYGON (((-71.07837592219896 42.36474288924946, -71.07834675131481 42.36473924244387, -71.07835880460904 42.364685173289715, -71.07838801301946 42.3646887379074, -71.07837592219896 42.36474288924946)))",2011,FRST-2009,2011,Erica,159.8432,55.9689754
"MULTIPOLYGON (((-71.07836271605123 42.36479643623259, -71.07833354514314 42.3647927894237, -71.07834559845881 42.36473872027159, -71.07837480689327 42.36474228489259, -71.07836271605123 42.36479643623259)))",2011,FRST-2007,2011,Erica,159.8432,55.9689754
"MULTIPOLYGON (((-71.07834951103742 42.36484998321781, -71.07832034010544 42.36484633640561, -71.0783323934426 42.36479226725553, -71.078361601901 42.36479583187984, -71.07834951103742 42.36484998321781)))",2011,FRST-2005,2011,Erica,159.8432,55.9689754
"MULTIPOLYGON (((-71.07832567026922 42.36495708660139, -71.07829649928924 42.36495343978324, -71.07830855266718 42.36489937063698, -71.07833776117369 42.36490293526724, -71.07832567026922 42.36495708660139)))",2011,FRST-0201,2011,Erica,159.8432,55.9689754
"MULTIPOLYGON (((-71.07833758633458 42.364904010821775, -71.07830841537833 42.36490036400657, -71.07832046873598 42.364846294858395, -71.0783496772187 42.36484985948574, -71.07833758633458 42.364904010821775)))",2011,FRST-203,2011,Erica,159.8432,55.9689754
"MULTIPOLYGON (((-71.11496832225596 42.3730036312239, -71.11499727167481 42.373008146076884, -71.11498142639263 42.37306385261644, -71.11495247711647 42.37305931031934, -71.11496832225596 42.3730036312239)))",2011,QUI-0005,2011,Erica,165.8333,57.47483406
"MULTIPOLYGON (((-71.11495256671209 42.373058840696665, -71.11498151615508 42.37306335555354, -71.11496567084521 42.373119062090275, -71.11493672154491 42.37311451978926, -71.11495256671209 42.373058840696665)))",2011,QUI-0007,2011,Erica,165.8333,57.47483406
"MULTIPOLYGON (((-71.11493777852928 42.37311357747965, -71.11496672799628 42.3731180923402, -71.11495088265966 42.37317379887415, -71.11492193333537 42.37316925656951, -71.11493777852928 42.37311357747965)))",2011,QUI-0009,2011,Erica,165.8333,57.47483406
