Intersecti,Intersec_1,the_geom,NodeNumber,TurnRestri,P_X,P_Y,Street1,Street2,EditDate,created_us,created_da,last_edite,last_edi_1,GlobalID
,0,POINT (-71.13022950054544 42.39968804998442),34,,756042.83,2970893.01,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{EE5DDCC9-AA02-479B-9714-F23EE7353B0E}
,0,POINT (-71.1307291532993 42.39955689698982),36,,755908.08,2970844.63,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{4B39A07C-B3FE-4E6B-B1E0-8E86A7B7CFF8}
,0,POINT (-71.13880550215869 42.399285814293286),43,,753727.06,2970736.5,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{C4F9453A-C00D-49F6-8725-B51D71E29D9A}
,0,POINT (-71.13104027326432 42.39918634990719),45,,755824.63,2970709.23,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{2B8F6D30-C1CC-4060-A13D-8FC1B3E0F87F}
,0,POINT (-71.13125675580756 42.39875935539988),57,,755766.83,2970553.37,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{DB239363-C5BF-4325-9662-8437BE5570B4}
,0,POINT (-71.13425921013793 42.398625477627085),60,,754956.06,2970501.09,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{3BB131B3-1210-4C90-BBD2-06F5EF5B0844}
,0,POINT (-71.13327288723366 42.398518092081034),64,,755222.64,2970463.1,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{D0494872-5FEF-407F-9A46-7624B239398A}
,0,POINT (-71.14410714377 42.39839083985948),2211,,752296.43,2970404.33,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{5E798724-E346-4C84-9B8B-1E5C2F4058B3}
,0,POINT (-71.14162693280751 42.398222780368705),70,,752966.61,2970345.89,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{5253E19D-1E95-44A2-94B2-EA9E616744E5}
,0,POINT (-71.13245386557726 42.39816978312668),71,,755444.41,2970337.12,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{6EF18A84-A032-4E5A-A5F9-4EF9280621E9}
,0,POINT (-71.14259257890828 42.39794866149426),76,,752706.2,2970244.9,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{1BE4526E-78F3-4C13-AAFA-CA15A32F8DA9}
,0,POINT (-71.14189975942992 42.397809304974025),2212,,752893.55,2970194.9,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{00DD8384-5BD1-4AB8-A5FA-80EC4044380A}
,0,POINT (-71.14263785240797 42.39780537039926),81,,752694.19,2970192.63,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{B663F7DA-CE27-490C-A7FB-D0DD4C7FF0DE}
,0,POINT (-71.1321630018861 42.39775274524514),82,,755523.63,2970185.48,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{C5890393-D12C-494A-A874-5CCD01C1B59C}
,0,POINT (-71.13791638508313 42.397523313216624),84,,753969.94,2970095.22,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{9334447E-4418-4D91-AA32-4619D5396671}
,0,POINT (-71.12803138304658 42.39733762515539),89,,756640.28,2970039.04,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{733BA354-2ABC-4C90-A40E-5D358899E0EC}
,0,POINT (-71.12647854402495 42.39708670047899),96,,757060.12,2969949.43,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{28592F81-493E-4BB3-ACA2-42402C1B1069}
,0,POINT (-71.1432093640579 42.39644035775338),2210,,752541.9,2969694.54,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{C2E90201-5B4E-4354-B63D-057CA4EA0F0D}
,0,POINT (-71.13153200039471 42.39608190148151),114,,755696.7,2969577.32,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{51ADE81C-4017-4FEE-9409-01AFA52E6804}
,0,POINT (-71.13253960832574 42.39603611456187),118,,755424.6,2969559.46,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{49F8B752-7111-4854-A0E4-1C63FD82836A}
,0,POINT (-71.13349161090393 42.39542168299148),130,,755168.41,2969334.44,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{A0A31E65-A3C9-41B2-8BFC-EE15E79B44EA}
,0,POINT (-71.13245141372454 42.39528651334639),134,,755449.6,2969286.39,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{F426AEF5-EFE4-4377-980D-F1A96E660845}
,0,POINT (-71.14855274874411 42.395334125817996),135,,751100.23,2969285.41,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{AAED0771-1A6F-4B02-9C82-C8C5CAEA6129}
,0,POINT (-71.15697080163271 42.39532923316045),136,,748826.35,2969274.37,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{5C11274F-D9C0-482A-8B70-F66E5E10E162}
,0,POINT (-71.13159708488983 42.39523029975118),139,,755680.46,2969266.9,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{385C8A54-6541-41DD-9AA9-6A48148ED054}
,0,POINT (-71.1544867643178 42.39522024412126),141,,749497.5,2969237.36,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{C832C440-B4E3-4228-93D7-7FD1E2FFB9C7}
,0,POINT (-71.12982607637564 42.39487979805797),147,,756159.4,2969141.24,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{851F430E-7B99-4C94-8603-23BBC27E1192}
,0,POINT (-71.12790111928896 42.394755979309174),148,,756679.57,2969098.38,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{6BCD0184-2D92-41EB-9EA0-F8795ECF43BA}
,0,POINT (-71.13366291012579 42.39469250139873),154,,755123.28,2969068.51,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{3569DA08-81F3-4D24-8EF7-54C58A5F04E8}
,0,POINT (-71.15477237375646 42.39464460298599),161,,749421.2,2969027.27,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{2EB62E06-57AA-4D1A-911A-203769CDB590}
,0,POINT (-71.1297257963005 42.39455606079076),163,,756187,2969023.38,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{314423C2-CBDF-4423-8D51-71C9B14EFFD4}
,0,POINT (-71.13364891924921 42.39441091658635),168,,755127.5,2968965.91,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{AE9F14E6-D419-44CF-B874-7C3D36154224}
,0,POINT (-71.12903133848381 42.3940887062677),175,,756375.33,2968853.88,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{0CCA539C-4DE1-439E-B12C-B6EF4EF76E82}
,0,POINT (-71.14181611795036 42.393896680425996),183,,752922.13,2968769.14,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{1B3E62F5-0535-488F-A2B2-901B2391B4C9}
Elm St N & Russell St,2,POINT (-71.1208782951006 42.39382512913042),184,,758578.1,2968767.51,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{C64372A1-A794-4D70-951E-1E9904533D1E}
Hollis St & Kimball Ln,2,POINT (-71.12859586079416 42.3937380378),187,,756493.52,2968726.6,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{313D3484-B52A-45F5-BA13-A4C018087196}
Haskell St & Massachusetts Ave,2,POINT (-71.12611380401104 42.393719298075894),2160,,757164.02,2968722.7,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{213F8E74-DEEC-493A-9817-C70D44421911}
Clifton St & Rindge Ave,2,POINT (-71.13622777928798 42.39370182881534),190,,754431.99,2968704.52,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{F556E370-7587-4080-BA0C-68312443E35B}
Jackson Pl & Jackson St & Rindge Ave,3,POINT (-71.13518128370661 42.39362277978823),191,,754714.8,2968676.92,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{F53FD1CA-AB10-40A3-8FCE-BDC90432C2B4}
Cedar St & Rice St,2,POINT (-71.13080607264892 42.393587449263386),192,,755896.72,2968669.13,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{5667FF13-C5D7-49A6-B6F5-8995A8EBD483}
Hollis Pk & Hollis St,2,POINT (-71.1287123532751 42.393556647299604),193,,756462.34,2968660.36,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{EFC25EB2-C926-4F46-8890-E3AE1297E66E}
Clay St & Rindge Ave,2,POINT (-71.13414781479644 42.393570489774525),194,,754994.05,2968659.06,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{A5B84E31-ED8C-42F9-AFA6-710790AF07EE}
Blanchard Rd & Normandy Ave,2,POINT (-71.15808946801891 42.393635227808105),195,,748526.65,2968655.82,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{DD720393-2216-415C-BD15-E24E3DA8C725}
Milton St & Orchard St,2,POINT (-71.12307637496714 42.39349644980955),197,,757984.87,2968645.1,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{93E85235-D291-4FBF-99A4-F70C42546F0B}
Montgomery St & Rindge Ave,2,POINT (-71.1331072278855 42.39350749339257),198,,755275.24,2968637.31,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{25A18631-25FB-4A99-B694-6C6A2DD81D06}
Griswold St & Loomis St,2,POINT (-71.15563287855389 42.39356909720211),199,,749190.34,2968634.39,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{A546C397-14CE-421A-874F-21FA385B0764}
Rindge Ave & Sherman St,2,POINT (-71.13287054346753 42.39349159129922),200,,755339.2,2968631.79,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{B7EC26E8-A6DB-4D48-967E-A2A21FAA9C6A}
Reed St & Rindge Ave & Sargent St,3,POINT (-71.13206903904934 42.39344625145801),201,,755555.78,2968616.2,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{AE866A93-5A3E-4ECF-8726-64FEF0F39A13}
Reed St & Rindge Ave & Sargent St,3,POINT (-71.1320197878117 42.39344252669363),202,,755569.09,2968614.9,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{5F51321E-469C-48B6-9ABB-C46A930E8837}
Hollis St & St Gerard Ter,2,POINT (-71.1287805061321 42.39341165160194),203,,756444.16,2968607.44,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{209F057B-63B5-495E-8CFD-AEFA883843D4}
Rice St & Rindge Ave,2,POINT (-71.13080237415144 42.39340300923896),204,,755898.01,2968601.92,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{58449D92-D4A7-4441-A3C1-3951DD716B70}
Fawcett St & Smith Pl,2,POINT (-71.1503999565751 42.39344728754141),205,,750604.08,2968595.75,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{E3662017-5B53-4A17-8F00-1086F4D33B5E}
Middlesex St & Rindge Ave,2,POINT (-71.13103205235745 42.393382342267486),206,,755836,2968594.12,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{E4266570-B309-42D9-865B-7335D6C6AD8E}
South Normandy Ave & Sunset Rd,2,POINT (-71.15717386345787 42.393355381531336),208,,748774.39,2968554.83,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{D911DBE4-F110-4795-8924-4511864BEF62}
Elm St N & Tenney St,2,POINT (-71.12049280761063 42.39316542128935),210,,758683.3,2968527.56,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{93E06A00-7CF1-4C2F-918B-ED3B286B8522}
Chester St & Massachusetts Ave,2,POINT (-71.12531741445434 42.39301104545069),2159,,757380.28,2968465.54,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{2E602926-2FB4-46C0-8EFC-E8E28BBCA6C8}
Blanchard Rd & South Normandy Ave,2,POINT (-71.1579253614516 42.3930876578855),213,,748571.78,2968456.45,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{EEEB1796-0F46-4CBA-898A-24C56EA27DD9}
Rindge Ave & Yerxa Rd,2,POINT (-71.12911589371757 42.39299662401891),214,,756354.22,2968455.8,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{F2AD46CD-9C0D-406F-B4B7-E64A5F86C584}
Hollis St & Rindge Ave,2,POINT (-71.12897187344996 42.392961419946616),215,,756393.18,2968443.14,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{6E1DD7D7-0D91-4290-98F8-48752211EC3A}
Orchard St & Russell St,2,POINT (-71.12228201841823 42.3928630131931),216,,758200.47,2968415.21,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{69180A8D-DE7A-41EA-8E9C-9F3ED0FF712B}
Elm St N & Miller Ave,2,POINT (-71.12021392193321 42.39276801192002),218,,758759.28,2968383.07,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{936092D9-6613-4730-BEBB-0CCBB1C8D5C6}
Rindge Ave & Rindgefield St,2,POINT (-71.1280236433127 42.39272579956862),219,,756649.7,2968358.39,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{A5C7EB3E-3C9F-40BD-9A4C-9BB773C91357}
Massachusetts Ave & Rindge Ave,2,POINT (-71.12487383123519 42.39261489469659),221,,757500.74,2968321.7,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{71093CE5-DA83-4ACC-841F-2F436EF09B67}
Haskell St & Rindge Ave,2,POINT (-71.12754716439142 42.39260752601491),222,,756778.6,2968315.85,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{BC97F3C6-8FC5-4A64-A94B-7357541AF0D3}
Pemberton St & Rindge Ave,2,POINT (-71.12525619814832 42.39259654799933),223,,757397.48,2968314.56,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{2D0AC09E-5F15-4E5F-A922-6589FA5E6211}
Fairfield St & Rindge Ave & Rindge Ter,3,POINT (-71.12648142187611 42.392532808271824),226,,757066.61,2968289.88,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{7718B62B-F33F-4605-B816-AE313F052E56}
Middlesex St & Wilson Ave,2,POINT (-71.13083382075986 42.39254416489868),227,,755890.87,2968288.9,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{AE0CC112-F88A-43F9-896A-9EB310AD0C43}
Massachusetts Ave & Milton St,2,POINT (-71.12471003064572 42.39247002304323),229,,757545.22,2968269.1,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{3541FD04-AB10-49F8-BED7-FA5A8DC130F3}
Orchard St & Tenney St,2,POINT (-71.12166833480161 42.392370962859665),231,,758367.04,2968236.63,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{87573553-AE33-48A6-8F7F-61C8AE8E6A70}
Adley Rd & Smith Pl & Wilson Rd,3,POINT (-71.15067095402199 42.39225861714994),233,,750532.65,2968162.27,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{A79E4ED9-1D80-4DB8-9D8B-E5C2F5E8604C}
Adley Rd & Smith Pl & Wilson Rd,3,POINT (-71.15068449437508 42.392199853126655),234,,750529.08,2968140.84,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{F1E87E76-C478-42AB-8B97-A1A841ED0350}
Miller Ave & Orchard St,2,POINT (-71.12126996309453 42.39205156087842),235,,758475.17,2968120.71,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{56011EA3-C1E3-4921-A2DB-45AA7E9CF69F}
Jackson Cir & Jackson Pl,2,POINT (-71.13498864572374 42.39201124211094),236,,754769.35,2968089.86,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{4ABD0679-F640-4511-9E4E-1B5B2F6990D7}
Pemberton St & Warwick Pk,2,POINT (-71.12555312427044 42.39197826263865),237,,757318.26,2968088.89,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{C7976CC6-AC0C-4586-B235-9E68914392F8}
Blake St & Orchard St,2,POINT (-71.12100201340415 42.391836833996706),241,,758547.9,2968042.78,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{F3BEF9F7-C0D5-4AFE-8568-4F2A204BCD66}
Middlesex St & Notre Dame Ave,2,POINT (-71.13066509536294 42.391795181328256),244,,755937.63,2968016.15,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{CCB29184-88FB-4032-92B8-ECA74D6D4A12}
Cogswell Ave & Massachusetts Ave & Russell St,3,POINT (-71.12388244031578 42.391759847332544),2147,,757769.92,2968011.28,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{C699AF38-26BB-4DA6-8B14-B37D95B93D50}
Notre Dame Ave & Sargent St,2,POINT (-71.13193222646217 42.39175915079839),245,,755595.39,2968001.54,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{AADF8EFC-3EB9-41D2-9EC2-B869ACDEB806}
Griswold St & Sunset Rd,2,POINT (-71.1566090109579 42.391782890205725),248,,748929.28,2967982.39,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{0627F79F-4367-48BA-B4ED-1E291D0F0518}
Beech St & Elm St N,2,POINT (-71.11898000547527 42.39147732494059),250,,759094.7,2967914.2,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{38CED3F0-D95E-444D-8623-2E9E8A9525F6}
Massachusetts Ave & Walden St,2,POINT (-71.12327175630953 42.39137294020168),255,,757935.51,2967871.01,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{763EA77E-0541-4150-859A-E542D8002C5F}
Middlesex St & Van Norden St,2,POINT (-71.13055950109211 42.39135469519696),254,,755966.85,2967855.75,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{D9532DD9-90F3-4A5A-AEB7-C21D08BA1C8C}
Pemberton St & Pemberton Ter,2,POINT (-71.12605850983678 42.39127599981788),258,,757182.86,2967832.37,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{CC311A70-A317-4F94-80FC-AFE420893996}
Middlesex St & Verdun St,2,POINT (-71.13054077772598 42.391264657362186),259,,755972.05,2967822.96,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{CD513BE6-AEA1-47B0-916E-7CE3954A1CA3}
Van Norden St & Yerxa Rd,2,POINT (-71.12918870129984 42.391237148249864),261,,756337.34,2967814.52,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{130A23F2-DC85-465D-A28B-CA53A135894B}
Pemberton St & Sherman St,2,POINT (-71.13275408120175 42.3911906556829),263,,755374.27,2967793.41,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{5787074D-E4C3-4886-917F-7288C3F322AA}
Hadley St & Massachusetts Ave,2,POINT (-71.12280183022222 42.39115846157802),262,,758062.8,2967793.41,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{EF24164A-A0D7-4021-8FF8-650480DFBD6E}
Pemberton St & Sargent St,2,POINT (-71.1318966412603 42.391055158268195),265,,755606.11,2967745.03,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{F6215D9D-5C29-4BA6-8782-2DEBD919AC85}
Beech St & Orchard St,2,POINT (-71.11995889294381 42.39100120210475),266,,758831.04,2967739.51,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{23DC14AB-84B2-4111-ADF3-B563CD418237}
Elm St N & Saginaw Ave,2,POINT (-71.1183247504424 42.39091204445988),270,,759272.63,2967708.99,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{6CFA9D6B-F671-4EA4-B066-238774B5ECE8}
Blake St & Creighton St & Massachusetts Ave,3,POINT (-71.12228041736381 42.39091884105637),272,,758204.04,2967706.71,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{4A1052AD-F46A-418B-9C08-D8978EB1FB36}
Blake St & Creighton St & Massachusetts Ave,3,POINT (-71.12225283988046 42.39090629248826),268,,758211.51,2967702.17,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{8FFC77F9-DB96-4AB1-9269-15CC65E59F67}
Pemberton St & Verdun St,2,POINT (-71.13095283073827 42.39089621760021),273,,755861.32,2967688.21,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{9F570A81-FDBB-4927-91CB-D81BC282EC14}
Blanchard Rd & Concord Ave & Griswold St,3,POINT (-71.15719548396473 42.39091768180904),2186,,748772.12,2967666.45,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{44867128-B452-4087-9458-617EE7DCDABE}
Middlesex St & Pemberton St,2,POINT (-71.1304448826648 42.39081171673484),278,,755998.67,2967658.01,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{1787513E-C115-4344-9C76-E06B0DE64AF1}
Fairfield St & Pemberton St,2,POINT (-71.1265426664596 42.39070645089799),283,,757052.98,2967624.24,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{F1DB046B-2D77-4111-839C-3C5A0FC97728}
Houston Pk & Walden St,2,POINT (-71.12379053113281 42.39064490939744),286,,757796.54,2967605.08,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{CE1889D9-FA36-4A70-B26B-4498B22AEB03}
Pemberton St & Yerxa Rd,2,POINT (-71.12921402464994 42.39061172133967),287,,756331.49,2967586.57,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{6DB693AE-6B70-47F5-839E-F41102F1A576}
Davenport St & Elm St N,2,POINT (-71.1179614256237 42.39056780355276),289,,759371.34,2967583.98,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{298C60F1-ADEB-4184-A844-2E219CE83C47}
Massachusetts Ave & Regent St,2,POINT (-71.12152161207148 42.3905742180927),292,,758409.58,2967582.03,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{1273971E-58D1-4922-A322-4F2516021DB8}
Allen St & Orchard St,2,POINT (-71.11943878499926 42.390540621117914),290,,758972.29,2967572.29,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{94BB6139-F2F3-4227-A493-0DEFC0B3E9EF}
Sycamore St & Walden St,2,POINT (-71.12385963815174 42.39054623936171),291,,757778.03,2967569.04,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{131ED007-D5C9-4721-9907-B00A34EC3893}
Concord Ave & Spinelli Pl,2,POINT (-71.15400745702706 42.390546390821804),294,,749633.88,2967534.62,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{B6A99B8C-79B6-424E-8433-595F70A56149}
Haskell St & Pemberton St,2,POINT (-71.12765884031315 42.39037773497432),296,,756751.98,2967503.13,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{FF80AF58-EEF5-4226-899E-18A2F940AAA3}
Pemberton Ct & Pemberton St,2,POINT (-71.12682960137776 42.390359901408495),297,,756976.02,2967497.61,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{4AE2C1BE-8A4F-490E-A86A-C9B406F3E4B2}
Davenport St & Saginaw Ave,2,POINT (-71.11844140496113 42.39030297520014),300,,759242.11,2967486.89,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{6FABCA0B-B5EF-48CC-AE81-E50B8F935437}
Beech St & Massachusetts Ave,2,POINT (-71.12099564225254 42.390293607854225),299,,758552.12,2967480.4,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{93A304ED-3D11-4BB2-B0FC-76EF937F3DAE}
Bellis Cir & Bolton St & Sherman St,3,POINT (-71.13270533500672 42.39027187119421),304,,755388.88,2967458.64,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{C75AB7D2-A90A-42AB-A948-3D4664113B14}
Cogswell Ave & Mead St,2,POINT (-71.12568611892007 42.390223429577404),306,,757285.14,2967449.23,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{D0586B60-126E-40E8-A634-6E9A90CDC298}
Cypress St & Walden St,2,POINT (-71.1241444352588 42.3901506805854),307,,757701.73,2967424.55,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{11B19E8A-2845-4877-AE69-5AE653EB9513}
Blair Pl & Bolton St,2,POINT (-71.13184316286419 42.3901247782717),308,,755622.02,2967406.04,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{1029207A-BD23-4BD0-955C-525A70D6DF61}
Davenport St & Orchard St,2,POINT (-71.11889724412913 42.39005055037326),311,,759119.38,2967394.35,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{ABCDBA8B-C328-40F0-B175-1617D1979711}
Massachusetts Ave & Porter Rd,2,POINT (-71.12068465285371 42.39004130933855),315,,758636.54,2967388.83,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{1FA2068C-1FAA-4E8B-9343-F30807A37876}
Concord Ave & Smith Pl,2,POINT (-71.15066237425393 42.39011306775043),313,,750538.17,2967380.39,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{A5333A68-4D24-4986-AD67-8FD590303D6D}
Cogswell Pl & Mead St,2,POINT (-71.12516803986261 42.39002661286031),314,,757425.41,2967378.12,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{50CB74DD-3B44-4B74-86F6-C38D22D10CE0}
